planet_ID,planet_temp,log_H2O,log_CO2,log_CH4,log_CO,log_NH3
44058,892.2476014282424,-3.686369389185243,-8.750895362988155,-7.8768588163533115,-5.342475934626932,-8.544530125903503
44059,391.4770528531336,-4.972104343525242,-4.028748193447909,-5.638749024673451,-3.421406646150432,-7.875024740946022
44060,525.966013800811,-7.417746463932491,-6.785752751563207,-5.650292629475069,-4.058325852985888,-8.308599380661908
44061,2456.188337982862,-7.966024980955812,-5.727579149521584,-3.6935858948172884,-4.356059656500339,-7.563938856364475
44062,598.8974339731318,-4.156054909530073,-4.534751798749586,-3.137727000116227,-4.031679605444857,-7.0273740531426645
44063,1792.0150483025643,-4.694496456080548,-4.0562011840789145,-3.9203680138304104,-3.180673961286346,-5.7972655166323
44064,678.8762111038192,-5.773736841689759,-7.146605171577132,-3.547083469479695,-3.963795455499034,-5.7767697499972055
44065,1013.225338695517,-4.353021699715752,-8.785104053450512,-5.675072446756627,-5.106413087920487,-8.489763636565872
44066,1219.2183404078742,-7.479015192794128,-5.511215920530649,-4.234519945116339,-3.6927017075991198,-8.612156371906378
44067,2303.2711663222135,-6.615390322674518,-4.046220751513825,-7.494741383723367,-5.368828539589606,-8.955837781143329
44068,499.71942798511014,-3.6682710520034076,-8.352976206089007,-6.080351418625083,-5.798875303155204,-6.488394010907115
44069,559.0195816103247,-3.7795103004624027,-7.971107531311207,-3.050940985193021,-3.251097192738239,-5.377484448387525
44070,1219.8119002050819,-8.610371562628501,-7.805883076471434,-5.250626108236736,-4.677415163355306,-4.850602199041704
44071,1253.2816183504342,-4.843864390249321,-8.19285742535315,-5.541243546518702,-4.706822286563153,-6.68060266959127
44072,998.765792298481,-8.520316625525377,-5.199480434686963,-6.5847304575669225,-5.631116401081131,-5.264695026267253
44073,874.2697477671637,-4.320371836010129,-6.039094094052006,-7.939018111661701,-4.075492380650079,-8.212471346961514
44074,844.6730248378332,-3.6367906742929037,-5.04057131550754,-6.291068790958698,-5.504899381359124,-6.428569511124947
44075,1047.2970764303866,-5.35417698090372,-6.126905046204808,-3.553286891690796,-3.1455808490495873,-5.418118130744598
44076,1481.8537515518085,-3.9007945095848147,-7.013080892906234,-7.329458186909374,-3.286255262201929,-6.4392862282661785
44077,1537.1222369603965,-6.719576563216853,-7.2063431541912735,-7.664212141305148,-3.3940979871087436,-4.927971573592172
44078,406.7398585542122,-7.016928761779546,-7.225908388030605,-3.206960755017932,-4.679946875878712,-5.1012222631640896
44079,602.9103281697537,-3.930970236664134,-7.778295541357462,-3.4203213988117387,-4.232978368242259,-5.774619364502218
44080,1552.1863303579307,-6.416303516567941,-6.868324094578748,-3.286562700427635,-3.8110856507629496,-6.712242578620522
44081,388.2284199712424,-6.4009019816551,-5.801371499460462,-4.624651464039798,-4.65325504654483,-7.22137786129553
44082,600.5361348246707,-5.188231678688058,-8.984683408835167,-7.425705126550709,-3.7407521600128235,-8.380485389252627
44083,618.8135612347355,-3.0926537670721013,-4.965686940182085,-6.664106694851843,-4.253793916726777,-7.12711307942808
44084,385.7327905891706,-7.301000981026283,-6.99850691372043,-4.31501037544145,-5.693153198440826,-6.970144936862755
44085,1510.000292760004,-8.670754227859625,-5.342351239476509,-3.977439191737223,-5.02762120193775,-6.598442911149375
44086,2154.759443127188,-6.98614425807699,-5.335400153259435,-8.407556322725272,-5.951195252725906,-8.790377949586388
44087,769.2488058806629,-3.563636160377836,-8.81740821389625,-4.185878616148204,-4.483202417159459,-6.233931203217344
44088,1937.2860185199916,-7.293654736605631,-6.410769553649234,-5.205507815527195,-5.0487764406530165,-4.449383856359254
44089,341.3817383968061,-5.944081137696047,-7.235478414860103,-4.00647845816995,-4.57838605866595,-8.934786247270946
44090,577.9652675542992,-6.926121559641203,-4.733432383884281,-8.674491430443183,-4.409132122758356,-8.745888273879732
44091,823.2635382614977,-5.000058193083001,-4.298840042778383,-6.726668716699507,-3.0974803230674253,-8.05658021543337
44092,1625.451363466002,-7.827494513078555,-5.944897433208476,-4.2801295458214055,-5.409922046418452,-8.657518521393603
44093,867.0979931119633,-3.629051625559513,-4.072578154752084,-6.178720746201995,-4.1052831396774625,-6.134426698360535
44094,2131.4692536499406,-4.645921444286291,-4.89732721363103,-8.463888662863342,-4.687825528903575,-5.743425289765119
44095,1928.4238096736044,-8.07677144275899,-6.584777530246633,-4.606121479769657,-5.010870683661983,-8.758339812435267
44096,945.4562270405715,-5.753205094823576,-5.313317276903544,-8.326608919445189,-5.134404584268915,-7.9069777814178295
44097,799.4530925411018,-5.105998291674606,-6.644045332619618,-7.191390691562106,-5.827464574377817,-8.624756504898771
44098,711.8977883961501,-3.8598751679155017,-4.929430859506228,-4.847637416056118,-3.449018520587584,-5.475746015132547
44099,1086.7104709460082,-8.126280413812886,-5.749170128078612,-3.333962762912644,-3.5440545378568307,-4.3549075445389
44100,1225.9026975716083,-8.81814514373369,-4.2837856645542205,-3.280680201036592,-5.404982355795143,-7.041929687268247
44101,1120.5750421797902,-7.8177057242571255,-8.88748509586255,-3.324052532148551,-5.629803973412606,-4.070791557324354
44102,687.8590065302199,-5.623947616287742,-7.812071346492051,-6.708712104073797,-3.747275366121028,-8.00476708349117
44103,384.4720921851806,-5.822847642938074,-6.147445051838115,-6.206490887185426,-5.444117967901067,-7.833988034812931
44104,1884.9755157056918,-5.174945772011162,-8.827625953484585,-8.90713397884266,-5.035094328254896,-7.199210135195331
44105,1745.2134557618785,-4.16959503274112,-4.818673231722013,-6.339202040138906,-3.9115603872642195,-7.386078468253135
44106,1826.2955918109008,-8.501764770165696,-4.1474436240807595,-6.507657962813489,-4.383860075530545,-7.804383945491088
44107,1791.4523247244495,-5.903235971032213,-5.451570209798992,-4.405267624628895,-5.833198838833242,-4.642681330935757
44108,944.0476997663028,-3.812173104957254,-4.4657684367951775,-5.354123299890036,-5.126887408584442,-8.103636516100899
44109,1051.9906355107382,-7.049971337276682,-4.227962994217915,-4.571422427709314,-4.588487089624693,-5.552987704259493
44110,1650.9792242268472,-3.895825186600905,-4.566188621863272,-7.00193214835673,-5.164366587287668,-5.860651311344913
44111,1384.4239149869225,-8.200190488574922,-4.045442289774371,-5.0449330365282385,-3.014934135652146,-4.893068434306388
44112,1575.9403713722381,-3.034433402711141,-4.414105693514541,-7.626031777093503,-5.4573827817510825,-4.887797552995489
44113,545.6369753484908,-4.59633453001318,-8.01386689115205,-3.331953615721802,-4.931321695138724,-4.481819298148986
44114,1624.7038689653073,-7.637077237246157,-7.3466818612597935,-6.460840497196379,-5.708232097742518,-5.036365814971113
44115,1088.5782361405475,-3.9944231015616722,-4.054138796232523,-8.482133906489357,-4.089648926822563,-5.506308035881466
44116,1109.894727196526,-6.622325272215863,-4.650006102682187,-7.570337193976802,-3.389329354208405,-8.381521311147312
44117,496.95006287351595,-6.8708267327027075,-4.097380230009717,-7.974815225329154,-5.312322681598466,-8.273156388885202
44118,2221.8854911317985,-5.264679907925402,-8.850745223641995,-8.461040764328239,-5.086864889128823,-4.582170687440133
44119,1070.666333457978,-6.228707363162917,-5.985471506512434,-8.521742334457443,-3.054557226949614,-6.420096330626608
44120,706.8514631904865,-3.207601017267546,-4.919105609957821,-4.59696291394444,-4.266767034245197,-5.054608234303384
44121,856.8138967785594,-8.730340703595852,-5.635832127934208,-7.350996556947896,-4.546988472175809,-4.240434287259179
44122,2047.7771923806392,-7.2530698346142755,-5.533056915614557,-5.384708372491493,-5.949260593213129,-4.222235750843688
44123,935.1230275624528,-5.912543371670509,-4.404074186933282,-7.871553237113588,-3.0524013373659105,-4.7476590855380785
44124,786.9642170623284,-3.291065346751413,-7.655118050411344,-8.129360125729551,-5.478971527624777,-8.434408624003469
44125,2152.565073175041,-6.193666186469683,-4.349783869305319,-3.039594470614152,-4.593729698954343,-7.173170112567145
44126,1990.4340607415527,-8.481372950257379,-6.046667214196781,-3.3663428001393036,-4.412624867157868,-7.636455809940022
44127,649.1110716450021,-7.875591341423369,-4.031325874816766,-3.6045778364228624,-3.06332807763951,-4.12716661072948
44128,822.6542733370937,-8.57604655687173,-4.158108087657238,-7.3971140225548275,-3.3773559259042303,-5.34639816038443
44129,876.4092010188482,-3.7353140966935783,-5.516991044287578,-4.448725119653327,-5.147554477003024,-8.732872351090117
44130,1295.5348702033227,-4.230438348174532,-7.1087140829922495,-3.2115607738057053,-5.339155430202398,-6.764024186596918
44131,1356.8193011126098,-8.542770688942174,-8.445201947359173,-3.9607173673153637,-4.193709925600597,-6.617654523859527
44132,694.4899174754535,-4.035207211597188,-8.212126067841876,-8.774364138807229,-3.4056232197406016,-6.5494482756943775
44133,917.495424246615,-5.035839029781849,-5.355288142125986,-5.787208021726111,-5.481668912288715,-7.622940662692669
44134,1212.4100165538737,-8.665832401142156,-5.008997870076815,-3.078187165913511,-3.198199930788814,-8.251463452047073
44135,537.5855453960761,-6.38496970003604,-6.12031252477306,-7.973761555429653,-5.619121756609022,-8.000144441654651
44136,2052.0889995139096,-8.01186749613355,-8.463679296219073,-6.498066348909584,-4.681557945645965,-8.823350862409942
44137,358.2174374222169,-4.887448216044772,-6.345855240688842,-5.8987384585712554,-3.6310808396686185,-4.187054047080797
44138,1022.2391408405784,-4.776162060402336,-6.011624094753558,-5.343393950567853,-5.876860282387279,-6.451584120846762
44139,528.8618662268861,-6.718210959138303,-7.272359096380276,-6.517902642694027,-4.1192443091116315,-8.794047603807561
44140,1202.461478469986,-4.98744201281214,-6.4199581491088376,-6.017692798823304,-3.376501359485839,-8.587417838136881
44141,370.24449351652237,-8.115293378880269,-7.5841658378267205,-5.985771075530786,-4.051099208724424,-6.655070644865294
44142,1104.543690285528,-4.690009859202291,-5.139522917232619,-3.568432949722335,-3.000450899641822,-4.105121638753124
44143,649.7572174994729,-4.289394739878644,-5.624424808084713,-8.542045444927915,-3.3175294826426893,-7.695170378123082
44144,2129.729565757762,-3.2803134104794323,-7.658640483574774,-7.4924469766840325,-3.9793712229311167,-4.959230001741648
44145,1817.9227848004768,-3.8238470996535217,-8.007933059701521,-4.2975606761232426,-3.8244987476867816,-6.004449529927491
44146,1747.7743264785047,-4.295007189454098,-6.617278580183244,-7.896219128830638,-4.243089149993402,-4.019923548703819
44147,777.3137559677375,-6.9990502238913095,-8.076429061691243,-4.521503908947153,-4.815250254661821,-7.37606320831674
44148,810.0464742109476,-3.433517971641172,-5.981170815703152,-7.482051708658372,-3.6139122145310782,-6.276296913495333
44149,1086.8695424827702,-8.757668658106208,-5.765699177994424,-6.832497359583196,-5.765479379314277,-8.3969987017883
44150,551.8243555557582,-6.944947902288709,-6.055330187006488,-6.672576467270642,-5.109643364899601,-4.328466459661859
44151,1475.7833707178568,-6.185876185229937,-7.734228998812901,-8.20592571223001,-4.589736251694009,-5.674703925131963
44152,877.2454695276597,-5.232986715869437,-4.938633235580148,-8.666002895168733,-5.482947560722704,-4.812620845503717
44153,1966.157983647307,-7.330406616373241,-7.61150287566729,-3.4705461735505816,-5.288046641232554,-8.551849777525147
44154,822.9838568859707,-6.452831386964817,-4.855360645451695,-5.928661973056384,-3.920821333608825,-4.578707493104008
44155,469.25585230812817,-5.137377575764137,-7.5248753116094065,-5.735209855968197,-5.819509644402729,-7.112526410827242
44156,947.321874851858,-6.887847264877956,-4.06824777676888,-8.871392641176788,-3.8790352526878236,-8.792450754096226
44157,291.8631573457547,-3.128360804791912,-6.980814334783825,-7.2189494484841275,-5.697950702607111,-5.971321848358901
44158,931.2155079052324,-7.229509454192909,-7.659992057142797,-4.81947853641408,-3.756663087858966,-5.2111897382875
44159,1626.9211362395756,-7.723376711070241,-6.255983796477331,-4.8524976694262545,-3.7141705856266816,-5.83242131488584
44160,617.8585575347022,-7.493245952862774,-7.2158224680608205,-3.0045734477397934,-4.035113910395218,-7.841551441734509
44161,1754.2728053107799,-4.101564830734343,-8.338269623601864,-3.9453526112993185,-3.0852863335133454,-6.24275746895982
44162,997.575362903492,-4.709692771680385,-8.715352446347937,-3.715717726919646,-5.767346997596571,-6.5413334085879145
44163,955.0055790481529,-7.616466206030426,-6.139848794574338,-3.2523604943008264,-4.765532800531398,-8.776053877382221
44164,1515.1907161373783,-4.16572391720321,-5.041802863910814,-3.916234377829661,-5.725842713993243,-4.744176107496388
44165,1263.8976172956109,-5.22065257526391,-7.002714805134298,-8.863221022256218,-4.17226443716813,-4.4041907915249245
44166,1108.2737464570412,-7.475706494646048,-5.3121769703783235,-3.55633836595759,-4.958448639947685,-5.3477721610715
44167,547.6456788889022,-8.488681986790473,-8.007062229229884,-7.581687035772097,-3.339632623105915,-6.27447815184989
44168,1381.6735628905765,-3.3503334147376105,-5.022804697614311,-5.7790296314419285,-4.281580576692644,-8.648554567268375
44169,1392.4489366097337,-6.559881746101589,-5.974959702229784,-4.268240428886861,-3.4686222198086503,-5.421920130663622
44170,945.5574947314065,-6.131775170718296,-4.118151919160622,-6.302901357904894,-5.61695945406796,-6.350723437226297
44171,344.4541016241,-3.1599100803255213,-5.869649630778696,-7.161302800085261,-4.346820616939439,-7.705964449200888
44172,1316.1208461289727,-7.566923672098953,-5.412970879534209,-3.644675334417702,-5.752278612416426,-5.3249967071147495
44173,1204.4785468627067,-8.6596323179845,-5.937931923416498,-6.948789582502682,-5.794432257753801,-8.007875818493215
44174,391.5573091589023,-5.9524540363986995,-5.530023578480861,-7.119757007253268,-4.6003269415907795,-4.361447731097157
44175,1545.5995137831994,-7.212756953237959,-4.022732175624682,-5.112110994764823,-3.1674608640775705,-6.866994752491888
44176,159.43535243836044,-5.644364448875791,-4.510555257378641,-6.037232228702102,-3.3675653143521025,-8.579675318326226
44177,1219.0425798409108,-7.162924287683669,-6.115712840102092,-7.480925486213371,-3.3479622507153577,-7.4073167948543395
44178,2132.6030508331532,-5.0845905608968165,-7.365565098167988,-5.695119567852981,-5.911793506085596,-6.0480957938727595
44179,2133.424581546687,-8.214499449374792,-4.042067067097728,-5.3464436230079,-5.463482364095872,-7.846275576031363
44180,669.3306851706192,-6.487400398263955,-5.895144093911657,-5.809778447949969,-4.441118804661251,-4.8861636038539995
44181,267.72671916095067,-6.873436222121574,-6.341761547908331,-6.938945008217377,-4.701781026931628,-5.817833633559906
44182,1819.3794523727179,-4.064656008075785,-6.957714973673718,-4.975310864369575,-3.5448109391017644,-7.5549384820556496
44183,1111.4325005005348,-8.705875230228713,-5.685610245187005,-6.862782506405387,-4.341202709578389,-5.618629536561737
44184,1429.364426896235,-8.121667921695261,-7.161127418797846,-4.2611128677396595,-5.9197645750124,-8.48341732784504
44185,1095.1637915639058,-5.050133936410386,-8.99610085954935,-3.4255915527489673,-3.837710339801466,-7.947036127907991
44186,814.3948739308955,-8.73680891192665,-4.264768390254957,-8.724876153107333,-3.799666474436126,-7.062638067182699
44187,2048.0584234887438,-5.103352243543918,-7.514940811181783,-4.3485313337897695,-5.049221140322645,-5.500937190322161
44188,484.68882634295784,-3.493291214140153,-6.543232552585674,-7.084278409260803,-4.7366160043260255,-6.000625131836172
44189,648.6604810144977,-8.551373645729566,-5.215610617357922,-5.240187432091584,-5.679593157172992,-6.5940225993816775
44190,4605.452647818185,-5.7946625850584885,-8.368952232100924,-5.599501548915426,-4.64955861017535,-5.076466321849714
44191,118.80570480864135,-8.050137070929424,-7.1205808797998715,-5.657390065071281,-3.188659084997589,-7.817119786065553
44192,535.2712998234931,-7.450076673097504,-5.051958145648752,-4.841999122585502,-5.848000125498004,-6.926168933096319
44193,2300.686878641896,-7.043039942649462,-7.696482067345309,-5.94839767454705,-4.98972225570644,-4.639778118981907
44194,1344.1632239092828,-8.493666433287908,-4.990116460612006,-4.252611131298016,-5.069488546927482,-4.151340534363241
44195,881.1193766298154,-6.27028723424168,-6.021330976471932,-7.951827201608946,-4.537168103019382,-7.635130375041222
44196,1656.5708033717945,-5.748586047629499,-6.991078896979364,-3.253661452702909,-3.6250363235485525,-8.667287207397099
44197,837.2687573585422,-6.994133777211525,-6.0815110540442205,-7.305674148125253,-4.87916049665834,-7.529549856458898
44198,1704.0129013696142,-8.498700012641173,-6.45865596896521,-6.083064493982462,-5.484810177625963,-4.599102059184168
44199,836.601704934043,-4.245115327751719,-8.48923879867404,-5.586274975011498,-3.728986611644031,-8.668572468603891
44200,1537.7690660928913,-4.976750878812609,-8.959835045718494,-6.708386278250169,-5.457330561518258,-4.199073087727646
44201,1439.7015973701964,-8.683757584840079,-4.158338594476522,-6.5713219736489235,-4.8684058150737,-8.834382856094924
44202,630.1767209633598,-3.2361271189429592,-5.142139232696894,-3.2111334118256387,-4.868782005148944,-5.24550599124672
44203,2097.658489441119,-5.162111852128777,-6.834846723008282,-7.210115406932429,-5.707101645578702,-6.538542477474355
44204,1355.4850889563093,-7.335393174676273,-6.252354531630301,-6.188881755131924,-3.51165745642753,-7.362727748988289
44205,1645.315548086691,-5.695527304553799,-8.84868142535631,-3.603808169410984,-4.670793007741277,-6.369988916624976
44206,1342.7459110451703,-7.443006181205338,-5.302203510658221,-8.730723647510075,-4.035045429823603,-6.791967730548381
44207,1453.8363627880783,-3.6395885346391115,-6.308215779491195,-6.893955783556742,-4.658484848440825,-4.628199346582711
44208,1356.328321517409,-4.794413397399205,-8.93058442033641,-5.537334338150666,-4.99572430331317,-5.6105297610501985
44209,843.0834864440387,-7.163039669358035,-7.5421682148437235,-6.972556829107424,-4.77480071759175,-7.55891916336873
44210,492.860765802824,-8.722436478452087,-5.721222443389048,-3.53601091043197,-4.522272547929715,-7.464393214540979
44211,290.97531771502514,-4.041358778559674,-8.098972250209904,-5.392317293678381,-4.884324275052519,-8.649247091414633
44212,1425.9495959226174,-5.243937474198431,-6.1833204186808715,-4.649027094377081,-4.9437626543123425,-8.779401884124109
44213,883.5801480849481,-6.489019531175064,-6.653763532029139,-6.1179059231648125,-5.055176178497619,-7.939573170188444
44214,1591.2538294135327,-4.899993131532606,-5.224608599637062,-7.1998554197661955,-3.8849024359272155,-6.322523695185766
44215,522.4932046991495,-5.223633880566673,-5.7297007201098875,-4.004354867592387,-4.930395525707042,-6.217389313377764
44216,1321.5604777661938,-4.817241917099169,-6.2692391107373275,-6.1509767352852665,-3.05705225748485,-7.782074522898051
44217,783.7900269565445,-8.06905010859537,-6.240598696002452,-4.0089467115743505,-5.128592702410154,-5.808283745146208
44218,1454.8369154118861,-3.2013666628201936,-4.2925135930790725,-6.497558972204773,-5.218593470062487,-7.871811708427879
44219,679.82608097545,-3.175953755836648,-8.74898822925392,-6.8556150470435036,-3.838602412972298,-5.024597707869341
44220,1074.3836717438528,-5.671299383444943,-4.506589198545782,-7.03853293825189,-4.796905881716135,-6.556458892369594
44221,1115.9307517998284,-3.762118247793712,-8.12060782476453,-3.47917580541343,-4.883669985812022,-4.85368296145302
44222,1675.780329383232,-4.616678903385843,-5.820305955646525,-7.988775753928152,-3.476422303215129,-4.681568725895609
44223,2170.684607220033,-3.785492418825295,-8.97662125191987,-4.04016879043114,-4.645428371666603,-5.198912003605212
44224,4423.873365192568,-6.998085910413648,-4.738426076485004,-8.740116668217409,-5.585600481954945,-4.153579965274943
44225,1668.509949328978,-5.946507801590123,-7.138508222510626,-6.414807701288616,-3.7609787881406973,-8.077303662342212
44226,470.31702552893586,-6.326139070342279,-4.158398710374426,-4.29247697345637,-5.982886136962842,-7.759215722026852
44227,1650.1648677675798,-3.735110813451075,-8.29083432983176,-3.9663073275399823,-3.7912271227598806,-5.621533718358217
44228,1762.3314695855915,-7.064167281517548,-5.230131085503061,-6.427962293189229,-3.205501918001632,-6.24622282337311
44229,1322.5088533785777,-8.688559123029483,-5.21869302203515,-4.86519843137925,-4.906390844226442,-8.022864591141381
44230,1462.3648195957048,-4.114187372997274,-7.185798770749182,-6.078778759258744,-3.9503370445480868,-5.187236790288995
44231,1153.0251003696212,-6.098339220895245,-8.648141962514112,-6.272527344527051,-5.8822942159489635,-8.218621257466364
44232,1132.8911863515643,-5.096609667613092,-5.1173118099823025,-4.942794034594177,-5.63418464883761,-8.71633269386136
44233,1132.0717271865883,-4.3962999720825735,-6.622764902727719,-3.738244058065024,-4.768449468745809,-7.305234748038849
44234,1040.1912262609028,-6.275252970519733,-8.588678822398789,-8.88516571533309,-4.497491545893876,-5.647281615474945
44235,4115.303475572698,-5.0552404792777335,-7.571908228470866,-3.9023699011611104,-3.7960731753075874,-8.343510195541015
44236,491.7771998754599,-6.695023451789719,-8.005628637155716,-7.7141772893319285,-5.36128138451232,-7.570716013926979
44237,809.3757236206169,-6.761480572907206,-7.912961671621414,-3.634379690632038,-3.9349506412795794,-8.279314925895182
44238,439.7003246909477,-3.537703187415869,-8.000614254862326,-3.7859935102448645,-3.803205869466252,-8.592662549502021
44239,684.9597527904209,-4.776087641081637,-8.618635202911499,-7.981387807311846,-3.252960488516034,-8.125716944205374
44240,774.735559707037,-4.898334096896618,-7.776178354799704,-3.0232252526546297,-5.398453326048851,-6.181074341156064
44241,1503.1303892161907,-7.1919777902682505,-8.637521824522723,-3.1021951300386217,-4.949526741518115,-4.057689338651715
44242,574.2654459035938,-7.2355813724258,-5.260240680462261,-7.747412620841408,-4.686102796924071,-8.78055975877418
44243,412.07316637136984,-6.571140485094276,-8.357118467366632,-4.6984148512275015,-3.6216392052262694,-6.8101883737912905
44244,1419.5821196348097,-3.5620132937413818,-4.26943278244586,-3.6407348142462697,-4.406329470145173,-6.792524087848257
44245,2128.250286117757,-6.2477300820113655,-4.526656866487259,-7.188760518900815,-3.863139314341785,-8.090456077637722
44246,2044.876934321092,-7.480067325967961,-4.147360817643339,-7.904264583808167,-3.29396425182242,-7.4718999389523
44247,351.77684572177753,-5.298832581859315,-6.166642017872777,-3.4237687596558377,-5.347612211808635,-7.521931771628241
44248,2400.609547889647,-8.842662024865547,-5.883119901088505,-7.426425645269154,-3.1474740844612406,-6.791080491848881
44249,474.73151491776554,-5.7214963299936255,-7.994749553668861,-3.568458525469863,-4.105469899096325,-5.98393795972496
44250,664.315115469483,-4.222350652484344,-7.5460582756684005,-6.387111757503748,-4.422537883681784,-5.926847181823185
44251,1299.8266960299118,-7.420051680891268,-7.527893721747655,-7.99477850288068,-4.308256408391529,-4.3509409775250925
44252,649.2068270915449,-5.609492356417591,-7.578774230727129,-8.17162962765249,-4.721466880480004,-8.132587340190653
44253,1504.3633782293232,-5.485588657778687,-8.17805604144663,-4.485265361631479,-4.140342871076735,-6.843144308459375
44254,1241.3011938010593,-4.873104034291187,-5.269832295865963,-5.05389197257506,-4.417481830979536,-5.664378122547294
44255,577.8896728801113,-8.933765050146908,-5.718455889883229,-4.001882956096426,-3.1028406519829597,-8.981262192639374
44256,1905.0226761194017,-7.9767329818533526,-4.473951790761783,-8.005724188853604,-5.628244006443672,-6.888112329040668
44257,1069.832770455826,-3.0881254147692063,-6.965462467237175,-6.247137668746997,-4.558045277939179,-5.1500954437379445
44258,1772.3103964778172,-8.877710656053289,-6.259473116133718,-8.88886468712274,-4.947392704887051,-8.954557414474229
44259,414.5817774425748,-8.297885760232305,-7.379360643607576,-3.5646983281396336,-3.182509770809751,-6.185119549369199
44260,876.130431808871,-7.5545180313808,-6.293159922822874,-4.575586592059629,-4.8955083366777465,-5.809000076919256
44261,1613.5569330427631,-7.327589389679012,-6.986350342270779,-5.8185074749383965,-5.794441564579745,-6.130541985475656
44262,489.01234370128543,-4.8151985608800025,-5.214202598937362,-5.837395047642163,-5.859328895873212,-4.655230808755172
44263,583.4811306168864,-5.7588656291570075,-7.26526190479505,-5.817131292595723,-4.397216489897474,-4.935117751160611
44264,2734.9541672039572,-3.336381012749616,-5.246356250679,-5.03233554842676,-5.570897527396312,-5.508015463313394
44265,884.1468539430823,-7.00949171337858,-5.321209838715758,-8.726837774792864,-3.959469685900265,-6.424291609636039
44266,862.8231896975719,-4.956327631005036,-4.860315884584835,-4.926681580336646,-4.359476877956441,-5.671449833910797
44267,820.5842825780012,-4.835407119737524,-7.286686216162221,-6.7183448398952335,-3.152719858217789,-7.275734249500859
44268,1399.1151208475314,-4.990841526693345,-4.139955770523853,-5.892111615065464,-4.988861239001892,-6.883298796747793
44269,1759.5002925440117,-3.2844310777725383,-8.983297252694555,-6.836862190761901,-5.002383308150857,-7.195653388090277
44270,506.3008546315632,-6.548513677070369,-7.9542274021337045,-6.136886182496151,-3.454246896802978,-4.484911881864129
44271,1343.7981745278873,-8.766602536643896,-5.292811988605784,-4.41460278226421,-5.635080702058342,-5.424692781937885
44272,2321.5244226233085,-3.3939609257691004,-7.440434653108436,-4.677442897836494,-3.97232230212345,-8.144266782585127
44273,1799.7386832518264,-4.432326919691178,-7.539963937369267,-7.918808408878831,-4.4467704866755,-4.852777869186111
44274,810.4049710181641,-3.94129044887268,-8.553582046777995,-5.250448290288382,-3.474089997426318,-8.40211025350592
44275,1334.6144259463433,-8.99662840400904,-4.291573725394548,-4.712800657036224,-4.537365360931149,-4.411203955999026
44276,2851.290631565488,-4.972551230842675,-8.990378857172018,-6.355074393201086,-4.326882358365333,-7.72746243965233
44277,1042.4693703829994,-3.5893673109550317,-7.818258541735492,-4.588955576273722,-5.905331484570241,-6.785787413902787
44278,1930.6693508915919,-3.6687291930084047,-6.2627835060845936,-4.0839015897682875,-4.320224741594425,-5.481254179157943
44279,1512.4402787848933,-8.09951148912698,-7.728376121451629,-7.052088326314218,-5.178173561785292,-7.93268378794895
44280,2194.186725646298,-5.866805820859685,-5.038124716535981,-6.035925470654028,-5.196960798578116,-5.031108042357184
44281,550.5586391542115,-5.082419057233118,-7.519117886216955,-8.83882880007987,-3.169282182238197,-4.69683633794633
44282,1890.7810896506132,-4.7973296672460926,-4.576507114183339,-4.190567567237402,-4.977939085571798,-8.776989363933374
44283,2194.6992878829824,-5.92332242671225,-5.671162781234269,-8.245307331376248,-3.1970580594169644,-4.917430840636279
44284,322.9806367945024,-6.877357770266947,-8.889343336580335,-5.994181701524743,-5.0625252543351476,-5.173980887201539
44285,1926.1787100604506,-8.230237495951364,-7.212543889850327,-7.487958007733691,-5.107878392336708,-8.499168027576413
44286,1351.9441750488793,-8.610797330811522,-4.9990572607070884,-4.424331064497921,-4.56456169559892,-6.433821195363748
44287,1077.6018888759581,-7.46790658218724,-8.351559786125527,-5.672080896903703,-5.011861793711995,-8.367452480713528
44288,708.1349843296994,-4.550958528386236,-6.2418866933158625,-4.586356912637994,-5.052182710106907,-5.276478884315155
44289,519.3821141724501,-5.047570193007534,-4.904723735833148,-5.128531812229941,-3.9047679058479012,-4.23167590035691
44290,426.393481778285,-3.0945982400390584,-6.334973292174276,-5.720650315745275,-5.6880363912330445,-7.554421442644291
44291,1272.2274923696893,-6.519927925622673,-4.00344010210483,-7.2177556083738486,-4.806952220700353,-5.524894060346018
44292,793.7935098560702,-3.255095423887809,-5.161229135375228,-6.302529543297178,-3.7591013722698055,-5.913327140553335
44293,2246.5335111781505,-3.914552966200631,-5.8343530866944,-7.573850214803912,-4.012592957586298,-7.9519182208992945
44294,568.2719767758648,-4.144643091903701,-5.728643209070366,-4.87284018789531,-4.410549642814335,-6.91500321377601
44295,1470.547928386475,-5.492305418074167,-7.707145191591282,-7.405497093353019,-5.288794910193199,-4.7461198870529815
44296,662.8484148782348,-7.540828290706637,-7.6743265527462565,-3.7398723996943737,-3.4617535581216883,-8.809045528091685
44297,2534.329828514247,-8.705523210827153,-6.848708816884189,-6.861077218666786,-4.216879285400601,-5.709833947863197
44298,635.662632551674,-5.913521570712197,-4.503635395153315,-7.336576092107718,-4.101697554739913,-6.757130197670996
44299,1076.7272319595852,-8.274412207906257,-4.3879051270194935,-7.129127522461269,-4.184048354973432,-8.525892222530263
44300,1574.682673288466,-8.649711024587434,-8.127153728806595,-6.754166737217092,-5.737293025796054,-6.219888844154315
44301,909.6145295577139,-4.193483782644545,-4.585370720248621,-4.818551724027814,-4.41941379371875,-8.10761505009928
